,CAC_pct,DAX_pct,FTSE_pct,Hang Seng_pct,NIFTY_pct,Nikkei_pct,Shanghai Composite_pct,CAC_shock,DAX_shock,FTSE_shock,Hang Seng_shock,NIFTY_shock,Nikkei_shock,Shanghai Composite_shock,Weighted_Global_Move,Weighted_Shock_Score,Global_Volatility_5d,Europe_vs_Asia,Predicted_Direction,True_Direction
2024-09-24 00:00:00+00:00,0.104267,0.677239,0.360877,4.129154,0.005203,0.574383,4.154653,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5722989999999997,0.35,0.7004751217916935,-1.8350539166666662,2,1
2024-09-25 00:00:00+00:00,1.277686,0.795052,0.279666,0.676501,0.245756,-0.185364,1.158871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39719340000000003,0.025,0.6268079037987161,0.31019366666666665,1,1
2024-09-26 00:00:00+00:00,-0.504861,-0.411288,-0.170228,4.158484,0.814871,2.786797,3.613119,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.1407539749999995,0.49999999999999994,0.8478112009270414,-3.2054434166666663,2,2
2024-09-27 00:00:00+00:00,2.332522,1.690723,0.195922,3.551998,-0.141522,2.322197,2.884956,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.611945175,0.5499999999999999,0.8723689920413273,-0.7480182500000003,2,1
2024-09-30 00:00:00+00:00,0.641948,1.222929,0.433311,2.430068,-1.40609,-4.795453,8.063666,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0812627750000001,0.925,0.9292025775853175,-0.3069850833333332,1,1
2024-10-01 00:00:00+00:00,-2.002621,-0.763603,-1.007112,0.0,-0.054044,1.931505,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14859694999999998,0.07500000000000001,0.9760432710472994,-1.7271439166666667,2,1
2024-10-02 00:00:00+00:00,-0.807781,-0.578471,0.481974,6.198877,0.0,-2.181537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5218749500000002,0.3,0.977085728143767,-1.3057610000000002,2,1
2024-10-03 00:00:00+00:00,0.046475,-0.251862,0.171568,-1.471327,-2.119638,1.965938,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9909188750000001,0.4,1.1122103435096724,0.3949837500000001,0,0
2024-10-04 00:00:00+00:00,-1.317174,-0.779242,-0.101321,2.818907,-0.93267,0.216752,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4476404499999998,0.3,0.9094360943813647,-1.25832625,2,2
2024-10-07 00:00:00+00:00,0.850253,0.554916,-0.022945,1.596131,-0.874888,1.804338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43351677499999997,0.0,0.8973934621460239,-0.17065391666666668,2,0
2024-10-08 00:00:00+00:00,0.459601,-0.088019,0.277758,-9.406974,0.876765,-1.004759,4.593975,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.3692238499999996,0.35,1.5096648533181112,1.4516949166666664,0,2
2024-10-09 00:00:00+00:00,-0.722018,-0.196968,-1.36085,-1.383628,-0.124739,0.874277,-6.61696,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.7557076000000001,0.1,1.1685361271033694,1.0528171666666668,0,1
2024-10-10 00:00:00+00:00,0.515468,0.988431,0.648305,2.978791,0.066048,0.262055,1.321571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0954560249999998,0.0,1.3701214690500785,-0.4397149166666666,2,0
2024-10-11 00:00:00+00:00,-0.244706,-0.228665,-0.072783,0.0,-0.136805,0.571115,-2.549663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.112011325,0.0,1.323007045979894,0.3467869166666666,0,0
2024-10-14 00:00:00+00:00,0.481335,0.848111,0.194229,-0.748689,0.655735,0.0,2.06931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1841004,0.0,1.2907852997681852,0.01380266666666674,1,2
2024-10-15 00:00:00+00:00,0.318953,0.694024,0.472515,-3.669866,-0.28096,0.769458,-2.528101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1753799749999996,0.0,0.877849081138124,1.92253125,0,1
2024-10-16 00:00:00+00:00,-1.053528,-0.113283,-0.523357,-0.157192,-0.343408,-1.829717,0.051729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.511730025,0.0,0.8420005290931174,0.006257666666666717,0,1
2024-10-17 00:00:00+00:00,-0.398436,-0.273932,0.967352,-1.024062,-0.886823,-0.686849,-1.047909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7858122000000002,0.05,0.5372443748368487,1.00973875,0,2
2024-10-18 00:00:00+00:00,1.224372,0.774875,0.672342,3.610768,0.421017,0.181332,2.908419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507856225,0.0,1.0543277982286603,-0.8898543333333335,2,2
2024-10-21 00:00:00+00:00,0.386615,0.377762,-0.319612,-1.565308,-0.293518,-0.069644,0.200736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.584280575,0.0,1.0483088472607422,0.5801885,0,1
2024-10-22 00:00:00+00:00,-1.009055,-0.997996,-0.479758,0.100048,-1.246918,-1.393008,0.543337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7247013250000001,0.4,0.971874528592508,-0.3298010833333334,0,0
2024-10-23 00:00:00+00:00,-0.014993,-0.201834,-0.140658,1.274217,-0.149556,-0.799495,0.515421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21583592499999998,0.0,0.9716929588070846,-0.32930841666666666,1,0
2024-10-24 00:00:00+00:00,-0.499265,-0.228047,-0.576662,-1.303128,-0.147734,0.100852,-0.682452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5160427000000001,0.0,0.9288484480405935,0.07345750000000006,0,2
2024-10-25 00:00:00+00:00,0.077357,0.337404,0.130782,0.490645,-0.895922,-0.60133,0.592544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25483947500000004,0.0,0.3706359348278361,0.28536341666666665,1,2
2024-10-28 00:00:00+00:00,-0.076496,0.105898,-0.249118,0.044725,0.654857,1.824157,0.681821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5713540500000001,0.0,0.531295952463876,-0.8746286666666667,2,2
2024-10-29 00:00:00+00:00,0.792259,0.349521,0.446123,0.494099,0.524666,0.772295,-1.077329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47092455,0.0,0.46865890646317,0.35086825,2,1
2024-10-30 00:00:00+00:00,-0.606463,-0.274165,-0.796563,-1.548224,-0.514983,0.960606,-0.613708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61889875,0.0,0.5564042366079712,-0.12998641666666666,0,1
2024-10-31 00:00:00+00:00,-1.101701,-1.133226,-0.729957,-0.310641,-0.556677,-0.499373,0.415951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.462342525,0.0,0.5460519372661449,-0.7506096666666666,0,0
2024-11-01 00:00:00+00:00,-1.049892,-0.933674,-0.606647,0.930731,0.409,-2.629338,-0.238124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.04340909999999997,0.15,0.5351492743895314,-0.48147158333333334,2,1
2024-11-04 00:00:00+00:00,0.79914,0.930055,0.827365,0.297906,-1.271377,0.0,1.167266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.27621757499999994,0.4,0.4253785838017305,0.8037379166666667,0,1
2024-11-05 00:00:00+00:00,-0.504783,-0.55633,0.085604,2.136627,0.908306,1.106928,2.319493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2640767249999998,0.0,0.7531806507598291,-1.9430081666666665,2,1
2024-11-06 00:00:00+00:00,0.480756,0.566225,-0.144184,-2.23064,1.118187,2.614103,-0.093923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.184467425,0.15,0.6773099131683492,-0.050999416666666575,1,2
2024-11-07 00:00:00+00:00,-0.506808,-1.126693,-0.069743,2.020407,-1.162803,-0.251419,2.566784,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.18730257500000003,0.42500000000000004,0.5913319513758374,-1.36099025,2,2
2024-11-08 00:00:00+00:00,0.759745,1.697588,-0.318366,-1.074532,-0.211371,0.302074,-0.529114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.34253757500000004,0.025,0.642987856964091,1.0912247499999999,1,1
2024-11-11 00:00:00+00:00,-1.170682,-0.7594,-0.838998,-1.453382,-0.028567,0.083415,0.514695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49939635,0.0,0.6905920738855116,-0.7020669166666665,0,1
2024-11-12 00:00:00+00:00,1.201988,1.213184,0.654084,-2.839628,-1.068093,-0.397716,-1.386024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.3150007000000001,0.05,0.6180015136506989,2.4459505833333335,0,1
2024-11-13 00:00:00+00:00,-2.691573,-2.133619,-1.223359,-0.118062,-1.358256,-1.661998,0.505794,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.98452875,0.5,0.5820054667714902,-1.3580531666666666,0,1
2024-11-14 00:00:00+00:00,-0.140445,-0.160407,0.056069,-1.955455,-0.111853,-0.48025,-1.72824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79454505,0.0,0.38669166573725233,0.9873551666666667,0,1
2024-11-15 00:00:00+00:00,1.315948,1.371301,0.509326,-0.048728,0.0,0.278212,-1.453118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.047105024999999995,0.025,0.5162603562846425,1.3714335,1,0
2024-11-18 00:00:00+00:00,-0.576738,-0.274551,-0.094163,0.773535,-0.335272,-1.092202,-0.20647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.102192475,0.0,0.5828901107665821,-0.10004841666666664,1,1
2024-11-19 00:00:00+00:00,0.118302,-0.112546,0.566741,0.444717,0.275858,0.506473,0.666724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38154639999999995,0.0,0.5781047820784398,-0.28261066666666657,1,0
2024-11-20 00:00:00+00:00,-0.667605,-0.671622,-0.127012,0.210235,0.0,-0.161632,0.656872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031838025000000006,0.0,0.4337317317210734,-0.6651150833333334,1,1
2024-11-21 00:00:00+00:00,-0.431418,-0.291345,-0.171625,-0.527279,-0.716881,-0.850451,0.071706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.595568775,0.0,0.3545053190206518,0.20759691666666674,0,2
2024-11-22 00:00:00+00:00,0.206567,0.743974,0.79405,-1.893457,2.386946,0.677638,-3.062308,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3987376250000001,0.45,0.4086908360747299,1.0543255833333334,1,1
2024-11-25 00:00:00+00:00,0.577958,0.921437,1.384166,-0.410715,1.31613,1.29634,-0.105041,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6991296250000001,0.45,0.4953212019530128,0.43700850000000013,2,2
2024-11-26 00:00:00+00:00,0.033914,0.427527,0.35827,0.042865,-0.113122,-0.871943,-0.122648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13986362500000002,0.0,0.49798628629215735,0.5394490000000001,1,1
2024-11-27 00:00:00+00:00,-0.867526,-0.562832,-0.399201,2.317068,0.332309,-0.798687,1.534531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7292485,0.3,0.5734733631380095,-1.45615825,2,1
2024-11-29 00:00:00+00:00,-0.715545,-0.177397,0.196162,0.2925,0.9072,-0.367747,0.933279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42961645000000004,0.0,0.3490998839300217,-0.673568,1,1
2024-12-02 00:00:00+00:00,0.778074,1.033262,0.073656,0.652194,0.600682,0.798231,1.128104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6610370500000002,0.0,0.36386798500334805,-0.1664720833333333,2,1
2024-12-03 00:00:00+00:00,0.024606,1.565081,0.308913,1.002703,0.746001,1.910626,0.440667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9630263749999998,0.175,0.41927527602425907,-0.39213258333333345,2,1
2024-12-04 00:00:00+00:00,0.256046,0.417038,0.559372,-0.019545,0.04211,0.070145,-0.418965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453497,0.0,0.3474869316485857,0.49238241666666666,1,2
2024-12-05 00:00:00+00:00,0.659643,1.076052,-0.282324,-0.92198,0.984783,0.303518,0.124978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198371975,0.0,0.3656355199840429,0.36163225,1,1
2024-12-06 00:00:00+00:00,0.37326,0.626034,0.163159,1.561367,-0.123843,-0.77275,1.045487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38837504999999994,0.0,0.3669404826217672,-0.04008091666666669,1,1
2024-12-09 00:00:00+00:00,1.314226,0.126769,-0.488667,2.759712,-0.238274,0.17735,-0.045298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7685331249999999,0.3,0.38501039868739234,-0.34592983333333344,1,1
2024-12-10 00:00:00+00:00,0.717128,-0.189596,0.523554,-0.503625,-0.036351,0.528793,0.591528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017366550000000005,0.0,0.31642712631577274,0.20527575,1,1
2024-12-11 00:00:00+00:00,-1.14116,-0.082576,-0.858457,-0.769171,0.129012,0.011818,0.287177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2365312,0.0,0.3855093227071842,-0.6087733333333334,1,2
2024-12-12 00:00:00+00:00,0.387031,0.344333,0.256017,1.200692,-0.37782,1.211286,0.845159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641154,0.0,0.3997885220832175,-0.3907022500000001,2,0
2024-12-13 00:00:00+00:00,-0.033138,0.132895,0.12287,-2.087608,0.894555,-0.950332,-2.011327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5029391249999999,0.05,0.5171951499609302,1.112887,0,2
2024-12-16 00:00:00+00:00,-0.153217,-0.099625,-0.138358,-0.880015,-0.403947,-0.032817,-0.163534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45192150000000003,0.0,0.3930438536996201,0.23967825,0,2
2024-12-17 00:00:00+00:00,-0.708405,-0.451386,-0.460227,-0.479957,-1.346873,-0.235212,-0.733713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8067098750000001,0.4,0.47662588772894976,0.15893274999999996,0,0
2024-12-18 00:00:00+00:00,0.117168,-0.331998,-0.809714,0.832824,-0.56357,-0.718839,0.616481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09843905000000003,0.0,0.4856312601969198,-0.3832386666666667,1,1
2024-12-19 00:00:00+00:00,0.256865,-0.018763,0.047582,-0.564025,-1.021331,-0.686083,-0.359973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6903193500000001,0.0,0.27081228736657104,0.753081,0,2
2024-12-20 00:00:00+00:00,-1.222135,-1.347215,-1.144026,-0.161046,-1.520557,-0.287734,-0.058274,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.8240454500000001,0.47500000000000003,0.3046587310113052,-0.73088925,0,0
2024-12-23 00:00:00+00:00,-0.272678,-0.426189,-0.255385,0.823661,0.703547,1.187129,-0.499159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651387575,0.0,0.6354357823649852,-0.8718785,2,1
2024-12-24 00:00:00+00:00,-0.029695,-0.180945,0.223884,1.082114,-0.108611,-0.317886,1.261347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30250245,0.0,0.6313204365811846,-0.47482633333333335,2,1
2024-12-26 00:00:00+00:00,0.142597,0.0,0.423313,0.0,0.095032,1.118385,0.139296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237465925,0.0,0.653247337512943,-0.14954158333333334,1,1
2024-12-27 00:00:00+00:00,0.0,0.0,0.0,-0.038949,0.266108,1.802215,0.060775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3681295,0.15,0.5653758494073852,-0.52253725,1,0
2024-12-30 00:00:00+00:00,0.997985,0.682918,0.157304,-0.244101,-0.707585,-0.959806,0.211281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.439783375,0.025,0.4032324915607982,1.0377884166666667,0,0
2024-12-31 00:00:00+00:00,-0.568429,-0.376193,-0.353381,0.092455,-0.000421,0.0,-1.630692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09525110000000003,0.05,0.33840214813742464,-0.04800316666666665,1,1
2025-01-02 00:00:00+00:00,0.91857,0.0,0.640315,-2.17662,1.877403,0.0,-2.661343,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.01988804999999994,0.75,0.3135087373170824,1.2597683333333334,1,2
2025-01-03 00:00:00+00:00,0.176399,0.580234,1.065699,0.69789,-0.760276,0.0,-1.567208,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.10090302500000001,0.1,0.28995069081364916,1.0148424999999999,0,2
2025-01-06 00:00:00+00:00,-1.508563,-0.59217,-0.437036,-0.364269,-1.61926,-1.472603,-0.140337,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.059262125,0.5750000000000001,0.43981860430134073,0.05319425000000011,0,2
2025-01-07 00:00:00+00:00,2.244779,1.557863,0.312502,-1.2226,0.388929,1.974837,0.708497,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23113315000000012,0.19999999999999998,0.49833388060459677,0.9092989166666666,1,1
2025-01-08 00:00:00+00:00,0.586382,0.615254,-0.05334,-0.862525,-0.079936,-0.255074,0.016222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3008079999999999,0.0,0.49591441955182036,0.6780935833333334,1,1
2025-01-10 00:00:00+00:00,-0.493103,-0.052264,0.069133,-0.917845,-0.4038,-1.047066,-1.334908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.670856325,0.0,0.5009103114893516,0.7671600833333334,0,0
2025-01-13 00:00:00+00:00,-0.790888,-0.503569,-0.855802,-0.997406,-1.474728,0.0,-0.245194,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.976524225,0.45,0.5310377119923809,-0.03742100000000004,0,0
2025-01-14 00:00:00+00:00,-0.301437,-0.405344,-0.294597,1.831282,0.390287,-1.827227,2.536896,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5258607750000001,0.49999999999999994,0.6205433877770246,-1.0666021666666667,2,2
2025-01-15 00:00:00+00:00,0.202868,0.687833,-0.276017,0.34491,0.160288,-0.077253,-0.426512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143141325,0.0,0.6049563253868078,0.20453641666666666,1,2
2025-01-16 00:00:00+00:00,0.685913,1.496446,1.214407,1.227935,0.424765,0.333008,0.276254,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7173297249999999,0.07500000000000001,0.7418893804696407,0.5667648333333334,0,2
2025-01-17 00:00:00+00:00,2.142598,0.392283,1.09384,0.313324,-0.465865,-0.314059,0.178894,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.012448925000000027,0.07500000000000001,0.6583609728714436,1.2815001666666666,1,2
2025-01-21 00:00:00+00:00,0.98248,1.200655,1.350109,0.907066,-1.371185,0.322551,-0.05409,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.10859222499999999,0.47500000000000003,0.35473091089961983,1.2266625,0,2
2025-01-22 00:00:00+00:00,0.484259,0.246254,0.32627,-1.630221,0.567649,1.58417,-0.894308,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.03452027499999994,0.44999999999999996,0.33496669754545494,0.44543849999999996,1,2
2025-01-23 00:00:00+00:00,0.855104,1.00879,-0.037437,-0.395419,0.215933,0.788526,0.514685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15648615000000002,0.025,0.33504136124203665,0.32788775000000003,1,0
2025-01-24 00:00:00+00:00,0.704442,0.739897,0.235229,1.855931,-0.487605,-0.067296,0.69538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43428182499999995,0.3,0.21699456610984655,0.060753500000000016,1,1
2025-01-27 00:00:00+00:00,0.443583,-0.077527,-0.733197,0.65573,-1.139124,-0.917009,-0.062254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42710309999999996,0.0,0.31953290808213647,0.24328391666666666,0,0
2025-01-28 00:00:00+00:00,-0.265402,-0.526994,0.015288,0.135361,0.561123,-1.387384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03790440000000002,0.0,0.3132702491228804,-0.08631100000000003,1,1
2025-01-29 00:00:00+00:00,-0.116485,0.697299,0.355142,0.0,0.896665,1.019841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5439196,0.0,0.38132670341538444,-0.16714116666666667,2,1
2025-01-30 00:00:00+00:00,-0.31517,0.965673,0.280053,0.0,0.373009,0.251651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217216475,0.0,0.38258598826937146,0.15402033333333331,1,2
2025-01-31 00:00:00+00:00,0.878505,0.414418,1.041162,0.0,1.113574,0.148098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.552025475,0.05,0.4064713966743402,0.4626103333333333,1,2
2025-02-03 00:00:00+00:00,0.107406,0.022329,0.313403,-0.038811,-0.626796,-2.659419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.642361025,0.15,0.490248801415967,0.9789691666666667,0,0
2025-02-04 00:00:00+00:00,-1.198088,-1.397984,-1.0422,2.832734,1.618931,0.722431,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.4887454499999997,0.775,0.7655107104135814,-2.5062813333333334,2,1
2025-02-05 00:00:00+00:00,0.655385,0.361481,-0.149119,-0.927713,-0.180921,0.085337,-0.649512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35239165,0.0,0.8345557657064865,0.7074512500000001,0,0
2025-02-06 00:00:00+00:00,-0.186175,0.373066,0.612545,1.429956,-0.39226,0.60531,1.274843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46192097499999996,0.0,0.8391211991213978,-0.4629835833333333,2,1
2025-02-07 00:00:00+00:00,1.469141,1.466188,1.206035,1.157976,-0.183874,-0.715476,1.009217,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3506676249999999,0.1,0.8288664501584735,1.0634939166666664,0,1
2025-02-10 00:00:00+00:00,-0.431968,-0.526973,-0.30708,1.838033,-0.757003,0.036487,0.560072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24275782500000004,0.3,0.6661649657928744,-0.8414042500000001,2,2
