,CAC_pct,DAX_pct,FTSE_pct,Hang Seng_pct,NIFTY_pct,Nikkei_pct,Shanghai Composite_pct,CAC_shock,DAX_shock,FTSE_shock,Hang Seng_shock,NIFTY_shock,Nikkei_shock,Shanghai Composite_shock,Weighted_Global_Move,Weighted_Shock_Score,Global_Volatility_5d,Europe_vs_Asia
2017-05-18 00:00:00+00:00,-1.631675,-1.350459,-0.245945,-0.62115,-1.010942,-1.3173,-0.460726,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.8982037000000002,0.6000000000000001,0.5425456536056207,-0.22349683333333326
2017-05-19 00:00:00+00:00,-0.529536,-0.328943,-0.894251,0.152565,-0.016436,0.188712,0.015928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021237749999999875,0.0,0.5418511063245798,-0.6694355833333333
2017-05-22 00:00:00+00:00,0.65542,0.386264,0.461249,0.859868,0.109776,0.446739,-0.483884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39379200000000003,0.0,0.517592907302509,0.26785291666666666
2017-05-23 00:00:00+00:00,-0.028548,-0.152156,0.342667,0.046514,-0.552005,-0.330313,-0.446374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26609770000000005,0.0,0.4748769253357862,0.37453216666666667
2017-05-24 00:00:00+00:00,0.474936,0.314518,-0.146739,0.099789,-0.272749,0.661293,0.069528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03590684999999998,0.0,0.481310396998407,0.07477308333333332
2017-05-25 00:00:00+00:00,-0.127526,-0.128605,0.395443,0.795483,1.593926,0.355318,1.428004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.014282075,0.45,0.4943325705339909,-0.9967454166666668
2017-05-26 00:00:00+00:00,-0.078252,-0.167291,0.037263,0.033125,0.897496,-0.637411,0.071691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27263337499999996,0.4,0.4768298518710055,-0.16065191666666667
2017-05-30 00:00:00+00:00,-0.009743,-0.154813,0.397727,0.0,0.204577,-0.023984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09400565000000001,0.0,0.4793733965374284,0.03257541666666666
2017-05-31 00:00:00+00:00,-0.497523,-0.239691,-0.27956,-0.159447,-0.034285,-0.138629,0.228899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10330585,0.0,0.4412560158642557,-0.3130591666666666
2017-06-01 00:00:00+00:00,-0.420473,0.130013,-0.086362,0.578981,-0.053531,1.065918,-0.466927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27724365,0.0,0.4230700436658879,-0.4067175833333333
2017-06-02 00:00:00+00:00,0.663181,0.395245,0.316487,0.444919,0.388935,1.59743,0.094017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.57565005,0.15,0.2514371950785678,-0.17302091666666658
2017-06-05 00:00:00+00:00,0.465158,1.247702,0.050376,-0.235536,0.223749,-0.032011,-0.447073,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.037023800000000016,0.025,0.2617343970330684,0.7104630833333333
2017-06-06 00:00:00+00:00,-0.664744,0.0,-0.288837,0.518696,-0.392236,-0.946515,0.338653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15739065,0.0,0.3024350695935466,-0.19750983333333336
2017-06-07 00:00:00+00:00,-0.728537,-1.035802,-0.010628,-0.088396,0.277572,0.023617,1.231381,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10498172500000003,0.07500000000000001,0.2761868208063432,-0.9526991666666667
2017-06-08 00:00:00+00:00,-0.070037,-0.138926,-0.61661,0.342265,-0.172295,-0.377087,0.318726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042919825000000016,0.0,0.28144699412237145,-0.30309325
2017-06-09 00:00:00+00:00,-0.02449,0.324244,-0.382426,-0.125739,0.217679,0.52237,0.256034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12887965,0.0,0.1168542457123153,-0.24514333333333332
2017-06-12 00:00:00+00:00,0.673786,0.80339,1.037581,-1.237981,-0.536287,-0.523052,-0.586466,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.6048817500000001,0.375,0.2978435823986613,1.5591988333333335
2017-06-13 00:00:00+00:00,-1.115535,-0.977544,-0.204587,0.560372,-0.09879,-0.049376,0.441609,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.080713325,0.05,0.30808350346022145,-0.9793424166666667
2017-06-14 00:00:00+00:00,0.403588,0.587372,-0.15309,0.092065,0.117103,-0.07654,-0.731475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043525449999999986,0.0,0.3006610029986814,0.42900174999999996
2017-06-15 00:00:00+00:00,-0.350648,0.320954,-0.346648,-1.200192,-0.416926,-0.26001,0.057879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5810102999999999,0.3,0.37231057025835573,0.3293649166666667
2017-06-16 00:00:00+00:00,-0.503694,-0.891309,-0.735845,0.239193,0.104405,0.561922,-0.297529,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.111264425,0.07500000000000001,0.36864481036938856,-0.8622804166666667
2017-06-19 00:00:00+00:00,0.889999,0.480002,0.594389,1.163095,0.724861,0.624222,0.679055,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.830428425,0.325,0.5002358137336234,-0.14301158333333341
2017-06-20 00:00:00+00:00,0.900767,1.068161,0.807929,-0.314419,-0.041934,0.810555,-0.138664,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09317040000000001,0.1,0.5001655335239537,0.8467345000000001
2017-06-21 00:00:00+00:00,-0.321431,-0.575378,-0.679173,-0.574464,-0.206147,-0.452888,0.515858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.353317175,0.0,0.5410767901138952,-0.3459170833333334
2017-06-22 00:00:00+00:00,-0.366291,-0.316277,-0.333218,-0.078035,-0.037365,-0.140422,-0.277517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10702075,0.0,0.4418547448036505,-0.2052605833333333
2017-06-23 00:00:00+00:00,0.145431,0.154531,-0.114128,-0.017443,-0.571649,0.110192,0.331067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1990177,0.0,0.46374069012992836,0.09890291666666665
2017-06-26 00:00:00+00:00,-0.299324,-0.47358,-0.204316,0.786285,0.0,0.102717,0.873089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2654091,0.05,0.24337418223735396,-0.76626275
2017-06-27 00:00:00+00:00,0.562651,0.293872,0.305757,-0.123301,-0.663709,0.355972,0.180601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.203347125,0.0,0.23255892518690147,0.45003591666666665
2017-06-28 00:00:00+00:00,-0.701882,-0.781551,-0.166513,-0.605613,-0.211855,-0.46813,-0.563929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.410253325,0.0,0.24776904260035132,-0.08760025000000005
2017-06-29 00:00:00+00:00,-0.108017,-0.187436,-0.626817,1.097669,0.135384,0.446541,0.468362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.435126375,0.3,0.3558547232400583,-0.8444123333333333
2017-06-30 00:00:00+00:00,-1.876103,-1.827107,-0.507594,-0.77349,0.176774,-0.924176,0.136886,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.41107944999999996,0.19999999999999998,0.39287631293556036,-1.0575998333333332
2017-07-03 00:00:00+00:00,-0.653233,-0.73348,-0.511538,0.076034,0.988348,0.111669,0.109168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.380113425,0.4,0.4194318493867318,-0.9540550833333332
2017-07-05 00:00:00+00:00,1.465431,1.218564,0.880658,0.523695,0.252773,0.246008,0.764423,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.44447282499999996,0.1,0.4555864343233918,0.7414929166666666
2017-07-06 00:00:00+00:00,0.100489,0.133068,0.141357,-0.222357,0.383396,-0.436072,0.16557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04242577500000001,0.0,0.3685669275623451,0.15233708333333335
2017-07-07 00:00:00+00:00,-0.534742,-0.581593,-0.411264,-0.488396,-0.090443,-0.32495,0.171612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.271329475,0.0,0.3806680285114647,-0.3261554166666667
2017-07-10 00:00:00+00:00,-0.140512,0.060008,0.185356,0.628278,1.088891,0.762155,-0.165476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73734445,0.4,0.3891486155111063,-0.5435113333333333
2017-07-11 00:00:00+00:00,0.398044,0.462037,0.259833,1.480703,0.153515,0.570191,-0.298633,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6107075750000001,0.3,0.4185194387702705,-0.10313933333333336
2017-07-12 00:00:00+00:00,-0.484742,-0.071513,-0.545457,0.64148,0.307068,-0.480799,-0.171529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19339567500000002,0.0,0.4137957670209479,-0.4412923333333334
2017-07-13 00:00:00+00:00,1.585997,1.524164,1.188301,1.161624,0.770169,0.007113,0.644843,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.827032975,0.8,0.4560803278551187,0.7868834166666665
2017-07-14 00:00:00+00:00,0.254111,0.116817,-0.04719,0.163441,-0.054092,0.094771,0.132184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05513405,0.0,0.34142499373079,0.02383666666666666
2017-07-17 00:00:00+00:00,-0.001716,-0.076023,-0.472118,0.308268,0.299409,0.0,-1.426007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11539427499999998,0.05,0.33967106994682283,0.02129683333333332
2017-07-18 00:00:00+00:00,-0.098182,-0.352759,0.348317,0.205358,-0.895525,-0.591232,0.349502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.36166997500000003,0.4,0.4274935134481394,0.19876624999999998
2017-07-19 00:00:00+00:00,-1.087917,-1.24548,-0.187733,0.555027,0.737235,0.104747,1.361828,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.477483975,0.47500000000000003,0.450337192939306,-1.5300859166666667
2017-07-20 00:00:00+00:00,0.827326,0.174252,0.550725,0.255138,-0.265665,0.618008,0.429867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13704565,0.0,0.2991996633017343,0.25809733333333335
2017-07-21 00:00:00+00:00,-0.323033,-0.038546,0.767067,-0.127602,0.424885,-0.22259,-0.212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11699267500000003,0.0,0.29895145907251647,0.1695199166666667
2017-07-24 00:00:00+00:00,-1.568698,-1.664548,-0.467421,0.526997,0.515876,-0.617321,0.389662,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18713225,0.05,0.3017602645389046,-1.4373591666666665
2017-07-25 00:00:00+00:00,0.196184,-0.25416,-1.008999,0.019446,-0.018568,-0.102478,-0.212581,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.07949350000000001,0.05,0.20059859454534676,-0.27711308333333334
2017-07-26 00:00:00+00:00,0.650972,0.453433,0.773949,0.331329,0.563002,0.475871,0.122887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46843207500000006,0.0,0.19711599404028252,0.25284575
2017-07-27 00:00:00+00:00,0.563639,0.332679,0.23538,0.705803,-0.001004,0.147034,0.064845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2708136,0.0,0.20123480289754475,0.14806316666666672
2017-07-28 00:00:00+00:00,-0.062035,-0.756355,-0.124791,-0.559428,-0.060374,-0.596628,0.106437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30284964999999997,0.0,0.30274967117626383,-0.03689541666666657
2017-07-31 00:00:00+00:00,-1.071151,-0.404026,-1.002285,1.27727,0.62509,-0.173649,0.608258,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5505888749999998,0.35,0.36374638243565893,-1.4100629166666665
2017-08-01 00:00:00+00:00,-0.733137,-0.365463,0.048859,0.791393,0.372635,0.304185,0.599135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43703434999999996,0.0,0.34389951032913185,-0.8667506666666667
2017-08-02 00:00:00+00:00,0.65295,1.097849,0.701305,0.243827,-0.327746,0.471585,-0.230243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08011052499999999,0.0,0.335815723225734,0.7780122500000001
2017-08-03 00:00:00+00:00,-0.385794,-0.569814,-0.16569,-0.276633,-0.673011,-0.252884,-0.369185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44076085,0.0,0.4374761964179305,0.019162249999999936
2017-08-04 00:00:00+00:00,0.455044,-0.219684,0.855438,0.115034,0.526781,-0.384087,-0.331443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2196933,0.05,0.3872116251749781,0.3820280833333333
2017-08-07 00:00:00+00:00,1.421886,1.176498,0.493664,0.463234,-0.089406,0.51904,0.532665,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29733984999999996,0.05,0.3383541746211874,0.6742994166666666
2017-08-08 00:00:00+00:00,0.085524,-0.329734,0.26891,0.594253,-0.784006,-0.29857,0.073671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1690882,0.4,0.302457637380789,0.1118963333333333
2017-08-09 00:00:00+00:00,0.211218,0.284567,0.143394,-0.351178,-0.706515,-1.286751,-0.191965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.571005975,0.15,0.3864754215583688,0.8471619166666667
2017-08-10 00:00:00+00:00,-1.402404,-1.123082,-0.591301,-1.127964,-0.886146,-0.045447,-0.422032,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8134684500000001,0.725,0.4842951124997298,-0.41853174999999976
2017-08-11 00:00:00+00:00,-0.592149,-1.149417,-1.443035,-2.042305,-1.114536,0.0,-1.631272,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.2557603999999998,0.8250000000000001,0.5957564175734728,0.13549458333333342
2017-08-14 00:00:00+00:00,-1.061732,-0.002,-1.081204,1.36411,0.858329,-0.976397,0.898199,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5703614999999999,0.49999999999999994,0.6921029986235233,-1.2510389166666667
2017-08-15 00:00:00+00:00,1.200375,1.257365,0.600546,-0.276216,0.0,1.106669,0.429419,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1960773,0.19999999999999998,0.7460310255672423,0.7044606666666666
2017-08-16 00:00:00+00:00,0.362774,0.097984,0.407947,0.861489,1.053174,-0.121657,-0.147974,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6859853499999999,0.4,0.8655792774837712,-0.12168966666666664
2017-08-17 00:00:00+00:00,0.707356,0.712984,0.664962,-0.236599,0.069217,-0.135071,0.677016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039053850000000015,0.0,0.7748679366011662,0.6014599166666668
2017-08-18 00:00:00+00:00,-0.574889,-0.492507,-0.606755,-1.084874,-0.67396,-1.178628,0.009001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8284130000000001,0.15,0.5987897610171679,0.17406491666666668
2017-08-21 00:00:00+00:00,-0.635344,-0.313596,-0.864926,0.396004,-0.844235,-0.396906,0.556238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3175866,0.0,0.5673540068874935,-0.53239725
2017-08-22 00:00:00+00:00,-0.519345,-0.815443,-0.069635,0.909568,0.114823,-0.047909,0.101009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27981225,0.0,0.5773951822373015,-0.73751375
2017-08-23 00:00:00+00:00,0.870157,1.353802,0.858056,0.0,0.890377,0.262078,-0.076621,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.490133225,0.025,0.5206885313451156,0.7583798333333333
2017-08-24 00:00:00+00:00,-0.320931,-0.450065,0.013547,0.426725,0.046179,-0.416118,-0.492536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04084705000000001,0.0,0.5207807949212456,-0.14354550000000002
2017-08-25 00:00:00+00:00,-0.044185,0.05364,0.330501,1.197592,0.0,0.510701,1.83432,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5443601750000001,0.35,0.35428608540430195,-0.7723345833333333
2017-08-28 00:00:00+00:00,-0.172102,-0.105819,-0.075604,0.054326,0.565585,-0.013926,0.934375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276433425,0.0,0.20032644415891948,-0.5029316666666667
2017-08-29 00:00:00+00:00,-0.481553,-0.365474,0.0,-0.35272,-1.17777,-0.449101,0.076582,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6616357249999999,0.4,0.4891692441540705,0.19340991666666668
2017-08-30 00:00:00+00:00,-0.941583,-1.464843,-0.866042,1.187104,0.9019,0.743643,-0.047519,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.72259895,0.325,0.5394634865265076,-1.7871046666666666
2017-08-31 00:00:00+00:00,0.4853,0.473719,0.380242,-0.442464,0.338918,0.716176,-0.083746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149054675,0.0,0.5344055903884117,0.3141993333333334
2017-09-01 00:00:00+00:00,0.578482,0.444659,0.886594,-0.061282,0.569677,0.230225,0.187718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323314075,0.0,0.5079202201674099,0.40499383333333333
2017-09-05 00:00:00+00:00,0.740719,0.719981,0.106316,0.003929,0.396965,-0.627629,0.132579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11428260000000001,0.0,0.5039444283554775,0.5458776666666666
2017-09-06 00:00:00+00:00,-0.34111,0.177654,-0.520814,-0.459927,-0.361729,-0.143609,0.031676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33275435000000003,0.0,0.3814366368766144,0.005307249999999986
2017-09-07 00:00:00+00:00,0.291948,0.749194,-0.254985,-0.328966,0.13816,0.199137,-0.587579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02965489999999999,0.0,0.2456408794107135,0.40686433333333333
2017-09-08 00:00:00+00:00,0.258947,0.672067,0.583347,0.528835,0.04934,-0.627428,-0.007552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363374,0.0,0.24435461455347277,0.5189882499999999
2017-09-11 00:00:00+00:00,-0.022091,0.059777,-0.262267,1.036053,0.717176,1.405716,0.332102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8129776,0.15,0.4200752395422964,-0.9476220833333333
2017-09-12 00:00:00+00:00,1.236332,1.391905,0.487964,0.061203,0.869474,1.181072,0.090898,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.637960325,0.19999999999999998,0.4738299619102247,0.4880719166666667
2017-09-13 00:00:00+00:00,0.623945,0.397021,-0.174003,-0.27942,-0.136232,0.451044,0.137859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04694525,0.0,0.397859652934909,0.23900824999999998
2017-09-14 00:00:00+00:00,0.164716,0.229951,-0.283757,-0.419017,0.072424,-0.293876,-0.375898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16393297499999998,0.0,0.4291555436047808,0.29106175
2017-09-15 00:00:00+00:00,0.14586,-0.104513,-1.142327,0.109409,-0.011889,0.515264,-0.528178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02286512499999999,0.05,0.44117196828073496,-0.38814483333333344
2017-09-18 00:00:00+00:00,-0.216069,-0.172567,-1.095209,1.266488,0.67126,0.0,0.275523,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5977502,0.35,0.37893448963343296,-1.0479327500000002
2017-09-19 00:00:00+00:00,0.295549,0.324153,0.52387,-0.384802,-0.054661,1.958265,-0.178833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18917915000000002,0.15,0.29620711006959805,0.046198416666666686
2017-09-20 00:00:00+00:00,0.155281,0.019112,0.30331,0.272324,-0.063064,0.054583,0.272611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097814925,0.0,0.2825985320029906,0.025120833333333342
2017-09-21 00:00:00+00:00,0.080578,0.058749,-0.045356,-0.062112,-0.189821,0.182268,-0.24314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.078163425,0.0,0.2606233018207396,0.10952491666666667
2017-09-22 00:00:00+00:00,0.488965,0.245524,-0.111387,-0.817496,-1.556032,-0.250799,-0.157333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9003552250000001,0.4,0.5517363812226643,0.9031156666666666
2017-09-25 00:00:00+00:00,0.265791,-0.060958,0.642908,-1.363638,-0.921288,0.498269,-0.327513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6819756749999999,0.3,0.48731298886898805,0.8111228333333333
2017-09-26 00:00:00+00:00,-0.268119,0.019535,-0.127217,0.046072,-0.011138,-0.330385,0.060868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0497234,0.0,0.43986119732677836,-0.06662124999999999
2017-09-27 00:00:00+00:00,0.030944,0.082499,-0.213655,0.470395,-1.375171,-0.310566,0.050514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.46085577499999997,0.4,0.37215195379784094,0.25780300000000006
2017-09-28 00:00:00+00:00,0.250537,0.414194,0.381567,-0.798881,0.341013,0.473964,-0.168294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004882574999999966,0.0,0.3906622113139262,0.3868154999999999
2017-09-29 00:00:00+00:00,0.223592,0.373222,0.127159,0.483929,0.201142,-0.033541,0.278504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25580784999999995,0.0,0.3768552532164826,0.008815833333333356
2017-10-02 00:00:00+00:00,0.680801,0.977673,0.682799,0.0,0.0,0.218606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10839270000000001,0.025,0.26809277536277887,0.7257728333333334
2017-10-03 00:00:00+00:00,0.387066,0.575188,0.895182,2.246147,0.724316,1.045504,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.1892115500000002,0.49999999999999994,0.6056434164981049,-0.38484641666666664
2017-10-04 00:00:00+00:00,0.317174,0.0,0.393885,0.73108,0.561899,0.061074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4808683,0.0,0.474072198944658,-0.10149358333333333
2017-10-05 00:00:00+00:00,-0.077881,0.526009,-0.006695,0.0,-0.264251,0.009213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09345,0.0,0.4944728102536016,0.21090383333333332
2017-10-06 00:00:00+00:00,0.297954,-0.019041,0.541002,0.277878,0.920242,0.301283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.530675575,0.0,0.4913484614271892,-0.10154575000000005
2017-10-09 00:00:00+00:00,-0.358976,-0.093379,0.198454,-0.461905,0.090682,0.0,0.759488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06571047499999999,0.05,0.5259524169427074,-0.18169991666666668
2017-10-10 00:00:00+00:00,0.11064,0.15792,-0.199391,0.579809,0.28232,0.641828,0.255161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39264740000000004,0.0,0.30416003148352355,-0.41672316666666664
2017-10-11 00:00:00+00:00,-0.040631,-0.209229,0.404906,-0.355412,-0.32096,0.277378,0.156545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17157485000000003,0.0,0.31939208671282393,0.11229425000000001
2017-10-12 00:00:00+00:00,-0.023114,0.16549,-0.059695,0.244664,1.117705,0.351756,-0.064453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5705966,0.4,0.3461570794388511,-0.3848576666666666
2017-10-13 00:00:00+00:00,-0.029839,0.094135,0.297332,0.061142,0.703714,0.956629,0.130618,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.46632745,0.15,0.33416324834785893,-0.3424830833333333
2017-10-16 00:00:00+00:00,-0.169188,0.069172,-0.275275,0.759825,0.623553,0.474498,-0.35549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5145047500000001,0.0,0.3012534692980925,-0.5006935
2017-10-17 00:00:00+00:00,0.20815,0.091058,-0.111473,0.016344,0.035193,0.379,-0.190292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06822234999999999,0.0,0.32498620447464227,0.0025170833333333156
2017-10-18 00:00:00+00:00,-0.028152,-0.066447,-0.143481,0.049724,-0.230599,0.126226,0.289229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05346607500000001,0.0,0.28490466857902924,-0.138005
2017-10-19 00:00:00+00:00,0.418549,0.369146,0.355229,-1.92489,-0.62972,0.400077,-0.343659,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.749072575,0.3,0.5095696820450727,1.0055226666666668
2017-10-20 00:00:00+00:00,-0.288272,-0.405816,-0.263823,1.165344,0.0,0.042526,0.251495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33801349999999997,0.0,0.4860032295650449,-0.6841449166666667
2017-10-23 00:00:00+00:00,0.076185,0.009089,0.002661,-0.636634,0.377466,1.113868,0.060706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1323766,0.15,0.4142667967123013,-0.19953983333333336
2017-10-24 00:00:00+00:00,0.268599,0.091287,0.017277,-0.533141,0.224359,0.500167,0.223299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025852300000000022,0.0,0.4115974663021287,0.022049999999999986
2017-10-25 00:00:00+00:00,0.148321,0.077295,0.02658,0.525378,0.85866,-0.447375,0.255291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4537051,0.0,0.4720521488960446,-0.21392316666666666
2017-10-26 00:00:00+00:00,-0.369053,-0.459382,-1.053608,-0.355122,0.470603,0.148151,0.314079,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04623992499999997,0.07500000000000001,0.18838365315858324,-0.7717754166666668
2017-10-27 00:00:00+00:00,1.497887,1.388593,0.527712,0.838471,-0.200603,1.235845,0.271311,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.46878999999999993,0.19999999999999998,0.21905072501739667,0.601808
2017-10-30 00:00:00+00:00,0.709938,0.641574,0.247111,-0.360986,0.3933,0.014634,-0.774848,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.058620250000000027,0.1,0.22913202986918701,0.7148493333333333
2017-10-31 00:00:00+00:00,-0.009101,0.091017,-0.229183,-0.31991,-0.273558,-0.000275,0.088638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21041680000000004,0.0,0.292397153532339,0.07718725000000004
2017-11-01 00:00:00+00:00,0.175843,0.0,0.070786,1.233899,1.017873,1.855706,0.075767,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.067398525,0.85,0.49990295125878326,-0.9636015833333335
2017-11-02 00:00:00+00:00,0.19988,1.783425,-0.068064,-0.263761,-0.159956,0.530948,-0.371123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.03584522499999997,0.025,0.5109756480187363,0.7043866666666667
2017-11-03 00:00:00+00:00,-0.068731,-0.182541,0.898769,0.297941,0.275333,0.0,-0.341859,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22107920000000003,0.05,0.49870936167018715,0.15797858333333337
2017-11-06 00:00:00+00:00,0.135563,0.282203,0.067504,-0.023803,-0.006699,0.040953,0.48729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0345063,0.05,0.5007744915142069,0.03732141666666666
2017-11-07 00:00:00+00:00,-0.194278,-0.074712,0.02513,1.390152,-0.972554,1.72629,0.749692,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.31898384999999996,0.9,0.4406006956224729,-0.8046816666666667
